Id_Regione;Id_Unità;Provincia;Comune;Categoria;Tipologia;Descrizione materiali;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato;Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Presenza di cause che creano o favoriscono la dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta allaria;Effettiva superficie con amianto friabile (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano(m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi totali stimati dell’intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio mappatura;Coordinate X (WGS84-UTM fuso 32);Coordinate Y (WGS84-UTM fuso 32)
113;1591;BZ;CURON VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;616998;5180166
113;1592;BZ;CURON VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;616993;5180150
113;1593;BZ;CURON VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2720;1;1;1;2;3;;5;0;160;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;616940;5180313
113;1594;BZ;CURON VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;7140;1;1;1;2;3;;5;0;420;1;30;1;;1;1;10;5;0;4;2;A;;6297;0;6297;4;0,4;273;616940;5180322
113;1595;BZ;CURON VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3570;1;1;1;2;3;;5;0;210;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;617032;5180492
113;1596;BZ;CURON VENOSTA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;617040;5180469
113;1597;BZ;ORTISEI;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3740;1;1;1;2;5;;5;0;220;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;704527;5161764
113;1598;BZ;LAION;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;5;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;696395;5164695
113;1599;BZ;LANA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;9350;1;1;1;2;5;;8;0;550;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;234;666295;5164080
113;1600;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;25500;1;1;1;2;5;;8;0;1500;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;679220;5149507
113;1601;BZ;NAZ  SCIAVES;2;Edifici residenziali;copertura interna;1;1;1;2,5;10;;2550;1;1;1;2;5;;5;0;150;1;5;1;;1;1;10;3;0;2;2;A;;2249;0;2249;4;0,4;162,6;702763;5183249
113;1602;BZ;ANDRIANO;1;Edifici artigianali e di servizi;copertura interna;1;1;1;2,5;15;;17000;1;1;1;2;;;8;0;1000;1;5;1;;1;1;10;5;0;4;2;A;;14994;0;14994;4;0,4;271,8;671484;5154222
113;1603;BZ;ANDRIANO;2;Edifici residenziali;copertura;1;1;1;2,5;5;;340;1;1;1;2;3;;5;0;20;1;5;1;;1;1;10;3;0;2;2;A;;300;0;300;4;0,4;133,2;671115;5153972
113;1604;BZ;BOLZANO;2;Uffici Pubblica Amministrazione;copertura;1;2,5;1;1;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;C;C;750;0;750;5;0,3;245,3;679482;5149641
113;1605;BZ;LANA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;664424;5165159
113;1606;BZ;LAGUNDO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;657080;5169284
113;1607;BZ;LAGUNDO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;662796;5171565
113;1608;BZ;LANA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1700;1;1;1;2;9;;5;0;100;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;238,2;666128;5164026
113;1611;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;672681;5127174
113;1612;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;17000;1;1;1;2;5;;8;0;1000;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;679646;5150589
113;1613;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;3400;1;1;1;2;3;;5;0;200;1;5;1;;1;1;10;5;0;4;2;C;C;2999;0;2999;5;0,3;107,1;679781;5150547
113;1615;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;5;;340;1;1;1;2;3;;5;0;20;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;192;674637;5130696
113;1616;BZ;GARGAZZONE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;510;1;1;1;2;3;;5;0;30;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;668689;5161447
113;1617;BZ;GARGAZZONE;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;680;1;1;1;2;3;;5;0;40;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;668662;5161423
113;1619;BZ;PRATO ALLO STELVIO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;17000;1;1;1;2;5;;8;0;1000;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;196,2;621547;5164915
113;1620;BZ;PRATO ALLO STELVIO;1;Edifici artigianali e di servizi;copertura interna;1;1;1;2,5;15;;17000;1;1;1;2;5;;8;0;1000;1;5;1;;1;1;10;3;0;2;2;A;;14994;0;14994;4;0,4;196,2;621541;5164909
113;1621;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;5950;1;1;1;2;3;;5;0;350;1;30;1;;1;1;10;5;0;4;2;C;C;5248;0;5248;5;0,3;152,1;679425;5151859
113;1622;BZ;SALORNO;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;15;;51000;1;1;1;2;9;;8;0;3000;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;213;669257;5122722
113;1623;BZ;SALORNO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;673950;5124784
113;1624;BZ;SALORNO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;671176;5123204
113;1625;BZ;SALORNO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;671186;5123193
113;1626;BZ;SALORNO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;671192;5123185
113;1627;BZ;SALORNO;2;Edifici artigianali e di servizi;copertura interna;1;1;1;1;15;;15300;1;1;1;2;5;;8;0;900;1;5;1;;1;1;10;3;0;2;2;C;C;13495;0;13495;5;0,3;99,9;669157;5122768
113;1628;BZ;LACES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;5;;5;0;50;1;30;1;;1;1;10;5;0;4;2;A;;750;0;750;4;0,4;281,4;642499;5164541
113;1629;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;680;1;1;1;2;3;;5;0;40;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;665052;5168974
113;1630;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;680;1;1;1;2;3;;5;0;40;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;665040;5168947
113;1631;BZ;BRESSANONE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;702240;5176305
113;1632;BZ;MERANO;2;Edifici agricoli e loro pertinenze;copertura;1;1;1;2,5;10;;4080;1;1;1;2;5;;5;;240;1;5;1;;1;1;10;5;0;4;2;A;;3599;0;3599;4;0,4;221,4;666754,92;5170468,4
113;1633;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;2,5;1;10;;850;1;1;1;2;5;;5;0;50;1;5;1;;1;1;10;5;0;4;2;C;C;750;0;750;5;0,3;151,2;678945;5152263
113;1634;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1020;1;1;1;2;5;;5;0;60;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;162,6;678006;5152396
113;1635;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;11050;1;1;1;2;5;;8;0;650;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;679429;5152313
113;1637;BZ;MERANO;2;Impianti sportivi;copertura;1;2,5;1;2,5;10;;5780;1;1;1;2;3;;5;;340;1;5;1;;1;1;10;5;0;4;2;A;;5098;0;5098;4;0,4;292,2;664811,66;5168899,6
113;1638;BZ;MERANO;2;Impianti sportivi;copertura;1;1;1;2,5;15;;10030;1;1;1;2;5;;8;;590;1;5;1;;1;1;10;5;0;4;2;A;;8846;0;8846;4;0,4;255;664717,29;5168939,34
113;1639;BZ;MERANO;2;Impianti sportivi;copertura interna;1;2,5;1;2,5;10;;5780;1;1;1;2;3;;5;;340;1;5;1;;1;1;10;5;0;4;2;A;;5098;0;5098;4;0,4;292,2;664801,57;5168883,36
113;1640;BZ;MERANO;2;Impianti sportivi;copertura interna;1;2,5;1;2,5;15;;10370;1;1;1;2;5;;8;;610;1;5;1;;1;1;10;5;0;4;2;A;;9146;0;9146;4;0,4;339,6;664705,08;5168946,15
113;1641;BZ;LAIVES;2;Grande distribuzione commerciale;copertura;1;1;1;2,5;10;;5100;1;1;1;2;5;;5;;300;1;5;1;;1;1;10;5;0;4;2;A;;4498;0;4498;4;0,4;221,4;678979;5143111
113;1642;BZ;LAIVES;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;679530;5143812
113;1644;BZ;RASUN ANTERSELVA;2;Scuole di ogni ordine e grado;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;10;;;;0;;4;0,4;232,2;733499;5186321
113;1645;BZ;RASUN ANTERSELVA;2;Scuole di ogni ordine e grado;copertura;1;1;1;2,5;10;;5950;1;1;1;2;3;;5;0;350;1;5;1;;1;1;10;5;0;4;10;;;;0;;4;0,4;232,2;733520;5186328
113;1646;BZ;LAIVES;;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;15;;35700;1;1;1;2;5;;8;0;2100;1;30;1;;1;1;10;5;0;4;2;A;;31487;0;31487;4;0,4;315;678958;5143100
113;1647;BZ;SAN GENESIO ATESINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;9520;1;1;1;2;3;;8;0;560;1;5;1;;1;1;10;1;0;2;2;;;;0;;4;0,4;150;675527;5154816
113;1648;BZ;SAN GENESIO ATESINO;2;Edifici agricoli e loro pertinenze;copertura;1;1;1;2,5;10;;765;1;1;1;2;9;;5;;45;1;5;1;;1;1;10;3;0;2;2;A;;675;0;675;4;0,4;179,4;675377,56;5154766,35
113;1649;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;10200;1;1;1;2;5;;8;0;600;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;677849;5150359
113;1650;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;10200;1;1;1;2;5;;8;0;600;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;677859;5150340
113;1651;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;10200;1;1;1;2;5;;8;0;600;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;677922;5150394
113;1652;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;10200;1;1;1;2;5;;8;0;600;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;677934;5150376
113;1653;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;10200;1;1;1;2;5;;8;0;600;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;677745;5150449
113;1654;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;10200;1;1;1;2;5;;8;0;600;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;677773;5150385
113;1657;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1190;1;1;1;2;3;;5;0;70;1;30;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;214,2;666814;5168474
113;1659;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1105;1;1;1;2;5;;5;0;65;1;5;1;;1;1;5;5;0;4;2;;;;0;;4;0,4;209,4;679002;5152314
113;1660;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1700;1;1;1;2;5;;5;0;100;1;30;1;;1;1;5;5;0;4;2;A;;1499;0;1499;4;0,4;269,4;679791;5150957
113;1662;BZ;TERLANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1700;1;1;1;2;5;;5;0;100;1;5;1;;1;1;5;5;0;4;2;;;;0;;4;0,4;209,4;671878;5156098
113;1663;BZ;VAL DI VIZZE;2;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;850;1;1;1;2;9;;5;0;50;1;30;1;;1;1;5;3;0;2;2;;;;0;;4;0,4;227,4;686738;5196600
113;1664;BZ;VARNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1020;1;1;1;2;3;;5;0;60;1;5;1;;1;1;10;5;0;4;2;A;;900;0;900;4;0,4;213;702221,75;5179023,27
113;357;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;3400;1;1;1;2;3;;5;0;200;1;30;1;;1;1;10;5;0;4;2;C;C;2999;0;2999;5;0,3;152,1;679505;5151898
113;358;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;45900;1;1;1;2;5;;8;0;2700;1;5;1;;1;1;10;3;0,65;2;2;;;;0;;4;0,4;196,2;676996;5151300
113;359;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;5;1;;1;1;10;3;0,18;2;2;;;;0;;4;0,4;154,2;676654;5150739
113;360;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;6290;1;1;1;2;3;;5;0;370;1;30;1;;1;1;10;3;0,1;2;2;C;C;5548;0;5548;5;0,3;126,9;677534;5150823
113;361;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;8500;1;1;1;2;5;;5;0;500;1;30;1;;1;1;10;5;0;4;2;C;C;7497;0;7497;5;0,3;155,7;678066;5151767
113;362;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;8500;1;1;1;2;5;;5;0;500;1;30;1;;1;1;10;5;0;4;2;C;C;7497;0;7497;5;0,3;155,7;678179;5151780
113;363;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;15;;10880;1;1;1;2;5;;8;0;640;1;30;1;;1;1;10;5;0;4;2;C;C;9596;0;9596;5;0,3;170,1;679309;5151665
113;364;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;4250;1;1;1;2;3;;5;0;250;1;30;1;;1;1;10;5;0;4;2;C;C;3749;0;3749;5;0,3;152,1;679334;5151684
113;365;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;6800;1;1;1;2;3;;5;0;400;1;30;1;;1;1;10;5;0;4;2;C;C;5998;0;5998;5;0,3;152,1;679311;5151634
113;368;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;9010;1;1;1;2;5;;8;0;530;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;234;679330;5151601
113;369;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;5780;1;1;1;2;3;;5;0;340;1;30;1;;1;1;10;5;0;4;2;C;C;5098;0;5098;5;0,3;152,1;679308;5151566
113;370;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;7650;1;1;1;2;3;;5;0;450;1;30;1;;1;1;10;5;0;4;2;A;;6747;0;6747;4;0,4;273;679274;5151564
113;371;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;6290;1;1;1;2;3;;5;0;370;1;30;1;;1;1;10;5;0;4;2;C;C;5548;0;5548;5;0,3;152,1;678998;5151494
113;372;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;6800;1;1;5;2;3;;5;0;400;1;5;1;;1;1;10;5;0;4;2;C;C;5998;0;5998;5;0,3;114,3;678800;5151648
113;373;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;5100;1;1;1;2;3;;5;0;300;1;30;1;;1;1;10;5;0;4;2;C;C;4498;0;4498;5;0,3;152,1;678951;5151607
113;374;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;7820;1;1;1;2;3;;5;0;460;1;30;1;;1;1;10;5;0;4;2;C;C;6897;0;6897;5;0,3;152,1;679243;5151609
113;375;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;7140;1;1;1;2;3;;5;0;420;1;30;1;;1;1;10;5;0;4;2;C;C;6297;0;6297;5;0,3;152,1;679507;5151559
113;376;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;2890;1;1;1;2;3;;5;0;170;1;30;1;;1;1;10;5;0;4;2;C;C;2549;0;2549;5;0,3;152,1;679511;5151582
113;378;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;9860;1;1;1;2;5;;8;0;580;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;234;679456;5151257
113;379;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;7140;1;1;1;2;3;;5;0;420;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;678204;5150476
113;380;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;7140;1;1;1;2;3;;5;0;420;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;678221;5150446
113;382;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;6290;1;1;1;2;3;;5;0;370;1;30;1;;1;1;10;5;0;4;2;C;C;5548;0;5548;5;0,3;152,1;678264;5151059
113;383;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;15;;69700;1;1;1;2;5;;8;0;4100;1;30;1;;1;1;10;5;0;4;2;C;C;61475;0;61475;5;0,3;170,1;678276;5151079
113;384;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;4250;1;1;1;2;3;;5;0;250;1;30;1;;1;1;10;5;0;4;2;C;C;3749;0;3749;5;0,3;152,1;678338;5151080
113;385;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;4250;1;1;1;2;3;;5;0;250;1;30;1;;1;1;10;5;0;4;2;C;C;3749;0;3749;5;0,3;152,1;678332;5151129
113;386;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;2550;1;1;1;2;3;;5;0;150;1;30;1;;1;1;10;5;0;4;2;C;C;2249;0;2249;5;0,3;152,1;678353;5151102
113;387;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;2550;1;1;1;2;3;;5;0;150;1;30;1;;1;1;10;5;0;4;2;C;C;2249;0;2249;5;0,3;152,1;678356;5151116
113;388;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;2040;1;1;1;2;3;;5;0;120;1;30;1;;1;1;10;5;0;4;2;C;C;1799;0;1799;5;0,3;152,1;678343;5151122
113;389;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;2550;1;1;1;2;3;;5;0;150;1;30;1;;1;1;10;5;0;4;2;C;C;2249;0;2249;5;0,3;152,1;678351;5151090
113;390;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;9860;1;1;1;2;5;;8;0;580;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;234;678161;5151234
113;392;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;4590;1;1;1;2;3;;5;0;270;1;5;1;;1;1;10;5;0;4;2;C;C;4048;0;4048;5;0,3;107,1;678581;5151296
113;393;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;4590;1;1;1;2;3;;5;0;270;1;5;1;;1;1;10;5;0;4;2;C;C;4048;0;4048;5;0,3;107,1;678571;5151278
113;394;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;1700;1;1;1;2;3;;5;0;100;1;5;1;;1;1;10;5;0;4;2;C;C;1499;0;1499;5;0,3;107,1;678554;5151281
113;395;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;4590;1;1;1;2;3;;5;0;270;1;5;1;;1;1;10;5;0;4;2;C;C;4048;0;4048;5;0,3;107,1;678544;5151281
113;396;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;5;0;4;2;C;C;2249;0;2249;5;0,3;107,1;678524;5151282
113;397;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;4590;1;1;1;2;3;;5;0;270;1;5;1;;1;1;10;5;0;4;2;C;C;4048;0;4048;5;0,3;107,1;678511;5151268
113;398;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;8500;1;1;1;2;5;;5;0;500;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;678925;5151117
113;399;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;6290;1;1;1;2;3;;5;0;370;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;681828;5151929
113;400;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;7650;1;1;1;2;3;;5;0;450;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;681836;5151918
113;401;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;15;;12155;1;1;1;2;5;;8;0;715;1;5;1;;1;1;10;5;0;4;2;C;C;10721;0;10721;5;0,3;125,1;681780;5151976
113;402;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;18700;1;1;1;2;5;;8;0;1100;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;681610;5151736
113;403;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;3230;1;1;1;2;3;;5;0;190;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;681682;5152010
113;405;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;5950;1;1;1;2;3;;5;0;350;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;681399;5151942
113;406;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;681381;5151936
113;407;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;681383;5151984
113;408;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;7820;1;1;1;2;3;;5;0;460;1;30;1;;1;1;10;5;0;4;2;A;;6897;0;6897;4;0,4;273;681352;5152009
113;409;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;4250;1;1;1;2;3;;5;0;250;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;678641;5150449
113;410;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;29920;1;1;1;2;5;;8;0;1760;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;679046;5149401
113;411;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1360;1;1;1;2;3;;5;0;80;1;5;1;;1;1;10;3;0,68;2;2;;;;0;;4;0,4;154,2;682895;5152888
113;412;BZ;CORNEDO ALL ISARCO;2;Edifici residenziali;copertura;1;1;1;1;10;;3400;1;1;1;2;3;;5;0;200;1;30;1;;1;1;10;3;0,33;2;2;C;C;2999;0;2999;5;0,3;126,9;685037;5151635
113;413;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;2,5;1;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;3;0,2;2;2;C;C;1499;0;1499;5;0,3;201,2;679906;5149626
113;414;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;3;1;2;3;;5;0;150;1;5;3;;1;1;5;3;0,3;2;2;;;;0;;4;0,4;245;679351;5154400
113;415;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;15;;11900;1;1;1;2;5;;8;0;700;1;30;1;;1;1;10;5;0;4;2;C;C;10496;0;10496;5;0,3;170,1;680464;5153099
113;416;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;3910;1;1;1;2;3;;5;0;230;1;30;1;;1;1;10;5;0;4;2;C;C;3449;0;3449;5;0,3;152,1;680380;5152325
113;417;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3740;1;1;1;2;3;;5;0;220;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;679670;5149896
113;418;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;4760;1;1;1;2;3;;5;0;280;1;5;1;;1;1;10;5;0;4;2;C;C;4198;0;4198;5;0,3;107,1;679221;5152137
