Id_Regione;ID_Unità;Provincia;Comune;Categoria;Descrizione materiali;Tipologia;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato (Kg);Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta all’aria (m2);Effettiva superficie con amianto friabile  (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture edili;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano (m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi Totali stimati dell intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio Mappatura;x;y
114;17 Bertolini;Trento;RIVA DEL GARDA;2;1;Edifici residenziali;1;1;2,5;2,5;10;0;680;10;1;5;2;3;40;5;0;40;1;30;1;0;1;1;20;5;0;4;2;A;0;;;;3;0,7;820;643549;5084279
114;177 Bertolini;Trento;RIVA DEL GARDA;2;1;Edifici residenziali;1;1;1;2,5;10;0;1360;10;1;1;2;3;80;5;0;80;1;30;1;0;1;1;20;3;0,8;2;2;A;0;;;;4;0,4;260;642079;5084197
114;177 Dalpiaz;Trento;TUENNO;2;1;Edifici residenziali;1;1;1;2,5;10;0;1190;10;1;1;2;3;70;5;0;70;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;238;655881;5132805
114;178 Bertolini;Trento;TENNO;2;1;Edifici residenziali;1;1;2,5;2,5;10;0;850;10;1;1;2;3;50;5;0;50;1;30;1;0;1;1;10;5;5;2;2;A;0;;;;3;0,7;644;642850;5088111
114;18 Bertolini;Trento;LEDRO;2;1;Edifici residenziali;1;1;1;2,5;10;0;1105;10;1;1;2;3;65;5;0;65;1;5;1;0;1;1;10;1;2;2;2;A;0;;;;4;0,4;159;628930;5083587
114;180 Bertolini;Trento;COMANO TERME;2;1;Edifici residenziali;1;2,5;2,5;2,5;10;0;680;10;1;1;2;3;40;5;0;40;1;5;1;0;1;1;20;5;0;3;10;A;0;;;;2;0,8;924;644733;5099540
114;185 Dalpiaz;Trento;TUENNO;2;1;Edifici residenziali;1;1;1;2,5;10;0;2040;10;1;1;2;3;120;5;0;120;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;238;655935;5132176
114;187 Dalpiaz;Trento;TUENNO;2;1;Edifici residenziali;1;1;1;2,5;10;0;3400;10;3;1;2;3;200;5;0;200;1;5;3;0;1;1;5;5;0;3;2;A;0;;;;4;0,4;344;655570;5132149
114;193 Bertolini;Trento;TRENTO;2;1;Edifici residenziali;1;1;1;2,5;10;0;2210;10;1;1;2;3;130;5;0;130;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;238;663424;5100627
114;195 Capopardo;Trento;Mezzolombardo;2;1;Edifici residenziali;1;1;1;2,5;10;0;4675;10;1;1;2;3;275;5;0;275;1;5;1;0;1;1;20;5;0;4;2;A;0;;;;4;0,4;259;661433;5119900
114;197 Capopardo;Trento;Mezzolombardo;2;1;Edifici residenziali;1;1;1;2,5;10;0;1443;10;1;1;2;3;85;5;0;85;1;30;1;0;1;1;20;5;0;4;2;A;0;;;;4;0,4;319;661140;511969
114;198 Volani;Trento;VILLA AGNEDO;2;1;Edifici residenziali;1;1;2,5;2,5;10;0;6222;10;1;5;2;5;366;5;0;366;1;30;1;0;1;1;20;5;0;3;2;A;0;;;;3;0,7;798;694923;5103585
114;2 Capopardo;Trento;Tassullo;2;1;Edifici residenziali;1;1;1;2,5;10;0;2890;10;1;1;2;3;170;5;0;170;1;5;1;0;1;1;20;3;0,21;2;2;A;0;;;;4;0,4;200;656947;5133003
114;200 Volani;Trento;BORGO VALSUGANA;2;1;Edifici residenziali;1;1;2,5;2,5;10;0;1275;10;1;5;2;3;75;5;0;75;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;3;0,7;600;691105;5103314
114;201 Volani;Trento;BORGO VALSUGANA;2;1;Edifici residenziali;1;1;2,5;2,5;10;0;2550;10;1;5;2;3;150;5;0;150;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;3;0,7;600;691091;5103322
114;202 Volani;Trento;BORGO VALSUGANA;2;1;Edifici residenziali;1;1;2,5;2,5;10;0;1275;10;1;5;2;3;75;5;0;75;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;3;0,7;600;691070;5103325
114;203 Capopardo;Trento;Mezzolombardo;2;1;Edifici residenziali;1;1;1;2,5;10;0;2142;10;1;5;2;3;126;5;0;126;1;5;1;0;1;1;20;5;0;4;2;A;0;;;;4;0,4;268;660982;5120379
114;203 Volani;Trento;BORGO VALSUGANA;2;1;Edifici residenziali;1;1;2,5;2,5;5;0;255;10;1;1;2;3;15;5;0;15;1;5;1;0;1;1;10;5;0;3;2;A;0;;;;3;0,7;444;691058;5103311
114;204 Dalpiaz;Trento;TON;2;1;Edifici residenziali;1;1;2,5;2,5;10;0;595;10;1;1;2;3;35;5;0;35;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;3;0,7;570;660071;5126782
114;204 Volani;Trento;BORGO VALSUGANA;2;1;Edifici residenziali;1;1;1;2,5;10;0;680;10;1;5;2;3;40;5;0;40;1;5;1;0;1;1;20;5;0;2;2;A;0;;;;4;0,4;226;691058;5103311
114;205 Dalpiaz;Trento;CLES;2;1;Edifici residenziali;1;1;1;2,5;10;0;1020;10;1;1;2;3;60;5;0;60;1;5;1;0;1;1;20;5;0;3;2;A;0;;;;4;0,4;238;655984;5136746
114;207 Volani;Trento;PIEVE TESINO;2;1;Edifici residenziali;1;1;1;2,5;10;0;1530;10;1;5;2;3;90;5;0;90;1;5;1;0;1;1;10;1;0;2;2;A;0;;;;4;0,4;169;699588;5106517
114;208 Volani;Trento;CASTELLO TESINO;2;1;Edifici residenziali;1;1;1;2,5;10;0;663;10;1;5;2;3;39;5;0;39;1;30;1;0;1;1;10;5;0;4;2;A;0;;;;4;0,4;304;703689;5104515
