ID;Id_Regione;ID_Unità;Provincia;Comune;Categoria;Descrizione materiali;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato (Kg);Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta all’aria (m2);Effettiva superficie con amianto friabile  (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture edili;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano (m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi Totali stimati dell intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio Mappatura;Coordinate X (WGS84-UTM fuso 32);Coordinate Y (WGS84-UTM fuso 32)
595;22;Tos1912;FI;FIRENZE;7;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;136;679016,603497;4845629,48076
600;22;Tos385;LI;CECINA;13;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;136;622848,057839;4796442,75837
680;22;Tos10162;FI;VINCI;10;;1;1;1;1;10;;;10;3;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;136;657279,215912;4844031,69394
800;22;Tos947;GR;MASSA MARITTIMA;15;;1;1;2,5;1;5;;;1;1;1;2;3;53;5;;;1;5;1;;1;1;20;1;;4;2;;;;;;5;0,3;135;654126,858361;4767987,52229
424;22;Tos10072;FI;BARBERINO VAL D ELSA;14;;1;1;1;2,5;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;4;2;;;;;;4;0,4;134;673365,15495;4818184,87394
402;22;Tos434;LI;CASTAGNETO CARDUCCI;3;;1;1;1;2,5;5;;;1;1;1;2;3;35;5;;;1;5;1;;1;1;10;3;;2;2;;;;;;4;0,4;133;635270,998731;4769998,31894
842;22;Tos3460;FI;FIRENZE;14;;1;1;2,5;1;5;;;1;1;1;2;3;5;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;5;0,3;132;683383,567158;4853875,86048
843;22;Tos3461;FI;FIRENZE;14;;1;1;2,5;1;5;;;1;1;1;2;3;10;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;5;0,3;132;684810,571263;4849399,03244
851;22;Tos725;PI;PONTEDERA;7;;1;1;1;1;5;;;10;1;1;2;3;200;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;5;0,3;132;632095,542203;4835633,68632
1140;22;Tos2073;FI;FIRENZE;17;;1;2,5;2,5;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;132;682240,186291;4847685,10237
1141;22;Tos2074;FI;FIRENZE;17;;1;2,5;2,5;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;132;682333,919555;4848075,4661
279;22;Tos3325;AR;POPPI;15;;1;1;2,5;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;131;731893,276697;4853143,36559
546;22;Tos2120;FI;SCANDICCI;8;;2;2,5;1;1;5;;;1;1;1;2;3;3000;5;;;1;5;1;;1;1;10;5;;2;2;;;;;;5;0,3;131;675401,258166;4847545,66701
949;22;Tos10207;MS;CARRARA;10;;1;1;1;1;10;;;1;3;1;2;3;;5;;;3;5;3;;1;1;5;3;;2;2;;;;;;5;0,3;130;583892,90847;4878995,87126
390;22;Tos10053;LI;PIOMBINO;14;;1;1;1;2,5;5;;;1;1;1;2;3;;5;;;1;5;1;;1;10;10;1;;2;2;;;;;;4;0,4;127;628113,808101;4757907,84016
391;22;Tos10056;LI;PIOMBINO;14;;1;1;1;2,5;5;;;1;1;1;2;3;;5;;;1;5;1;;1;10;10;1;;2;2;;;;;;4;0,4;127;628113,808101;4757907,84016
482;22;Tos824;SI;COLLE DI VAL D ELSA;19;;1;1;1;2,5;5;;;10;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;126;671396,584018;4809759,68781
484;22;Tos3327;AR;PRATOVECCHIO;15;;1;2,5;1;1;5;;;10;1;1;2;3;320;5;;;1;5;1;;1;1;5;1;;2;10;;;;;;5;0,3;126;722058,946185;4854601,91085
779;22;Tos10077;LU;VILLA BASILICA;14;;1;1;1;1;15;;;10;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;125;632483,995751;4866478,75291
793;22;Tos605;LU;CASTELNUOVO DI GARFAGNANA;11;;1;1;1;1;5;;;1;3;1;2;3;1210;5;;;1;5;7;;1;1;5;3;;2;2;;;;;;5;0,3;124;613161,290773;4885304,14258
764;22;Tos3456;FI;SCARPERIA;14;;1;1;2,5;1;10;;;1;1;1;2;3;45;5;;;1;5;1;;1;1;10;3;;2;2;;;;;;5;0,3;122;688003,09334;4870398,62978
911;22;Tos3540;PT;MONTECATINI-TERME;4;;1;1;1;1;10;;;1;1;1;2;3;300;5;;;1;5;1;;1;1;10;5;;4;10;;;;;;5;0,3;122;642049,753727;4859732,21529
948;22;Tos416;PT;SAMBUCA PISTOIESE;15;;1;1;1;1;5;;;10;3;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;122;662927,610478;4876795,73068
756;22;Tos3468;PI;MONTOPOLI IN VAL D ARNO;14;;1;1;2,5;1;10;;;1;1;1;2;3;45;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;120;640524,805112;4839051,41305
388;22;Tos3329;AR;POPPI;15;;1;2,5;1;1;5;;;10;1;1;2;3;170;5;;;1;5;1;;1;1;10;1;;2;2;;;;;;5;0,3;117;726760,887626;4852017,12993
951;22;Tos10252;PI;POMARANCE;14;;2;1;2,5;1;5;;;1;1;1;2;3;;5;;;1;5;1;;1;10;5;3;;2;2;;;;;;5;0,3;117;645527,594273;4781335,44317
791;22;Tos10090;LI;PIOMBINO;14;;2;1;1;1;5;;;1;3;1;2;3;;5;;;1;5;1;;1;1;5;3;;2;2;;;;;;5;0,3;116;625560,657899;4754669,52886
582;22;Tos1694;FI;FIRENZE;17;;1;1;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;115;681370,260132;4848765,30312
583;22;Tos1703;FI;FIRENZE;16;;1;1;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;115;681267,861187;4848959,73805
590;22;Tos1846;FI;FIRENZE;11;;1;1;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;115;679622,492053;4849094,97426
591;22;Tos1850;FI;FIRENZE;11;;1;1;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;115;676606,918884;4848468,37638
593;22;Tos1853;FI;FIRENZE;11;;1;1;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;115;678538,145943;4850139,2185
596;22;Tos1969;FI;FIRENZE;11;;1;1;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;115;682556,906079;4849266,64946
597;22;Tos1973;FI;FIRENZE;15;;1;1;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;115;679599,956022;4852169,59031
598;22;Tos1988;FI;FIRENZE;11;;1;1;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;115;682175,611374;4851149,98194
599;22;Tos2077;FI;FIRENZE;12;;1;1;1;2,5;5;;;1;1;1;2;3;100;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;115;682050,680396;4850809,89226
752;22;Tos10197;LI;LIVORNO;10;;2;1;1;1;15;;;1;1;1;2;3;;5;;;1;5;1;;1;10;20;1;;2;2;;;;;;5;0,3;115;606012,570729;4824884,35312
681;22;Tos769;MS;PONTREMOLI;13;;1;2,5;2,5;1;5;;;1;1;1;2;3;40;5;;;3;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;114;565402,829747;4922649,23987
724;22;Tos772;MS;PONTREMOLI;17;;1;2,5;2,5;1;5;;;1;1;1;2;3;30;5;;;3;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;114;564415,110218;4920376,82232
22;22;Tos3322;AR;POPPI;17;;1;2,5;2,5;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;112;730605,895749;4853669,10838
207;22;Tos749;SI;ABBADIA SAN SALVATORE;8;;1;2,5;2,5;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;112;718116,600408;4750793,81009
319;22;Tos1055;FI;SCANDICCI;12;;1;1;1;1;10;;;1;1;1;2;3;600;5;;;1;5;1;;1;1;20;3;;4;2;;;;;;5;0,3;111;671907,655802;4849194,76716
808;22;Tos10142;PO;PRATO;14;;1;1;1;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;4;2;;;;;;5;0,3;111;667183,140574;4860397,47784
715;22;Tos77;MS;AULLA;15;;1;1;1;1;10;;;1;3;1;2;3;200;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;110;578274,013715;4895123,38505
720;22;Tos76;MS;AULLA;15;;1;1;1;1;10;;;1;3;1;2;3;600;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;110;578274,013715;4895123,38505
797;22;Tos1573;FI;SCANDICCI;6;;2;1;1;1;5;;;10;1;1;2;3;200;5;;;1;5;1;;1;1;10;5;;2;2;;;;;;5;0,3;110;676631,446817;4846718,50297
1137;22;Tos2030;FI;FIRENZE;8;;2;2,5;1;1;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;108;684618,502463;4847746,35403
760;22;Tos1219;FI;TAVARNELLE VAL DI PESA;13;;1;1;2,5;1;10;;;1;1;1;2;3;340;5;;;1;5;1;;1;1;5;3;;2;2;;;;;;5;0,3;107;678705,578301;4826799,45364
765;22;Tos3457;FI;SCARPERIA;14;;1;1;2,5;1;5;;;1;1;1;2;3;30;5;;;1;5;1;;1;1;10;3;;2;2;;;;;;5;0,3;107;688920,617973;4870245,73017
897;22;Tos1498;AR;CHIUSI DELLA VERNA;6;;1;1;2,5;1;5;;;1;1;1;2;3;580;5;;;1;5;1;;1;1;10;3;;2;2;;;;;;5;0,3;107;735749,182204;4842343,12798
1092;22;Tos10263;LI;COLLESALVETTI;14;;2;1;1;1;15;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;107;608760,554559;4827138,41434
776;22;Tos70;MS;AULLA;9;;2;1;1;1;10;;;1;1;1;2;3;1000;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;105;578274,013715;4895123,38505
777;22;Tos71;MS;AULLA;15;;2;1;1;1;10;;;1;1;1;2;3;800;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;105;578274,013715;4895123,38505
832;22;Tos877;GR;MAGLIANO IN TOSCANA;11;;1;1;1;1;5;;;10;1;1;2;3;300;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;5;0,3;105;688051,763515;4718676,58654
1077;22;Tos2643;FI;FIRENZE;11;;1;1;1;1;5;;;10;1;1;2;3;20;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;5;0,3;105;682720,252586;4848719,2185
359;22;Tos1299;PI;TERRICCIOLA;6;;1;1;1;1;5;;;1;1;1;2;3;100;5;;;1;5;1;;1;1;5;5;;4;10;;;;;;5;0,3;104;635705,247009;4820441,42944
385;22;Tos1159;PI;PISA;6;;1;1;1;1;5;;;1;3;1;2;3;3295;5;;;3;5;3;;1;1;5;1;;2;2;;;;;;5;0,3;104;615418,373771;4840878,07413
386;22;Tos1562;SI;SIENA;12;;1;1;1;2,5;5;;;1;1;1;2;3;225;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;104;695250,907634;4798243,85853
468;22;Tos10062;LU;FABBRICHE DI VALLICO;14;;1;1;1;2,5;5;;;1;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;104;617005,818305;4873813,98494
536;22;Tos3279;FI;SAN PIERO A SIEVE;13;;1;1;1;2,5;5;;;1;1;1;2;3;12;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;104;685266,669002;4867722,15051
548;22;Tos1484;AR;AREZZO;7;;1;1;1;2,5;5;;;1;1;1;2;3;2500;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;104;732902,006265;4816987,58236
798;22;Tos10099;GR;SCARLINO;14;;1;1;2,5;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;4;2;;;;;;5;0,3;103;646540,655746;4753715,011
799;22;Tos10097;GR;SCARLINO;14;;1;1;2,5;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;4;2;;;;;;5;0,3;103;646540,655746;4753715,011
428;22;Tos10045;SI;POGGIBONSI;14;;1;1;1;1;15;;;1;1;1;2;3;;5;;;1;5;1;;1;1;10;3;;4;2;;;;;;5;0,3;102;674819,397338;4815152,40992
804;22;Tos10017;PT;PESCIA;14;;1;1;1;1;15;;;1;1;1;2;3;;5;;;1;5;1;;1;1;10;3;;4;2;;;;;;5;0,3;102;632957,409308;4861556,56852
805;22;Tos10018;PT;PESCIA;14;;1;1;1;1;15;;;1;1;1;2;3;;5;;;1;5;1;;1;1;10;3;;4;2;;;;;;5;0,3;102;632957,409308;4861556,56852
806;22;Tos10019;PT;PESCIA;14;;1;1;1;1;15;;;1;1;1;2;3;;5;;;1;5;1;;1;1;10;3;;4;2;;;;;;5;0,3;102;632957,409308;4861556,56852
1114;22;Tos1715;FI;FIRENZE;8;;1;2,5;1;1;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;102;676337,008177;4848800,22632
1115;22;Tos1723;FI;FIRENZE;8;;1;2,5;1;1;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;102;676576,472727;4848188,9666
1131;22;Tos2066;FI;FIRENZE;11;;1;2,5;1;1;10;;;1;1;1;2;3;330;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;102;677405,883503;4851684,78695
32;22;Tos3465;PI;CRESPINA;14;;1;1;1;1;10;;;1;1;1;2;3;75;5;;;1;5;1;;1;10;20;1;;2;2;;;;;;5;0,3;101;623418,46332;4830515,58714
767;22;Tos69;MS;AULLA;11;;1;1;1;1;10;;;1;1;1;2;3;290;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;100;578274,013715;4895123,38505
768;22;Tos74;MS;AULLA;9;;1;1;1;1;10;;;1;1;1;2;3;400;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;100;578274,013715;4895123,38505
771;22;Tos10021;LU;PORCARI;14;;1;1;1;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;100;628924,922203;4856399,74773
772;22;Tos10023;LU;PORCARI;14;;1;1;1;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;100;628924,922203;4856399,74773
773;22;Tos10024;LU;PORCARI;14;;1;1;1;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;100;628924,922203;4856399,74773
774;22;Tos10025;LU;PORCARI;14;;1;1;1;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;100;628924,922203;4856399,74773
775;22;Tos10026;LU;PORCARI;14;;1;1;1;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;100;628924,922203;4856399,74773
12;22;Tos1270;LU;ALTOPASCIO;20;;2;2,5;1;1;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;99;635535,642562;4851860,13166
1101;22;Tos3507;FI;FIRENZE;11;;2;2,5;1;1;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;99;683926,546698;4848894,00848
1132;22;Tos1939;FI;FIRENZE;8;;2;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;99;685870,872833;4848618,01494
1133;22;Tos1942;FI;FIRENZE;8;;2;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;99;685278,836928;4848991,9224
1134;22;Tos1949;FI;FIRENZE;8;;2;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;99;686901,243486;4850571,87385
1135;22;Tos1955;FI;FIRENZE;8;;2;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;99;685218,111029;4847974,4673
1136;22;Tos1959;FI;FIRENZE;8;;2;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;99;684781,081047;4849576,21813
1138;22;Tos2039;FI;FIRENZE;8;;2;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;99;680440,8945;4848745,28557
1139;22;Tos2040;FI;FIRENZE;8;;2;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;99;680434,399545;4850979,6981
449;22;Tos3324;AR;POPPI;15;;1;1;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;5;0,3;98;731300,324372;4853419,53324
537;22;Tos10190;FI;PONTASSIEVE;10;;1;1;1;1;5;;;1;3;1;2;3;;5;;;3;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;98;695722,11076;4849421,26799
737;22;Tos92;MS;AULLA;9;;2;1;1;1;10;;;1;1;1;2;3;1000;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;98;578274,013715;4895123,38505
1091;22;Tos10262;LI;COLLESALVETTI;14;;2;1;1;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;98;608760,554559;4827138,41434
1107;22;Tos579;FI;MONTAIONE;7;;1;1;1;1;5;;;1;3;1;2;3;3200;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;94;654684,658823;4823712,65403
728;22;Tos110;MS;LICCIANA NARDI;9;;1;1;1;1;10;;;1;1;1;2;3;250;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;93;580661,9315;4899161,27821
730;22;Tos78;MS;AULLA;9;;1;1;1;1;10;;;1;1;1;2;3;300;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;93;578274,013715;4895123,38505
731;22;Tos79;MS;AULLA;14;;1;1;1;1;10;;;1;1;1;2;3;93;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;93;578274,013715;4895123,38505
732;22;Tos80;MS;AULLA;9;;1;1;1;1;10;;;1;1;1;2;3;188;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;93;578274,013715;4895123,38505
733;22;Tos10012;LU;BORGO A MOZZANO;14;;1;1;1;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;93;629143,87316;4856226,46099
734;22;Tos10013;LU;BORGO A MOZZANO;14;;1;1;1;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;93;629143,87316;4856226,46099
735;22;Tos10014;LU;BORGO A MOZZANO;14;;1;1;1;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;93;629143,87316;4856226,46099
736;22;Tos109;MS;LICCIANA NARDI;11;;1;1;1;1;10;;;1;1;1;2;3;700;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;93;580245,552914;4899341,07592
896;22;Tos91;MS;AULLA;9;;1;1;1;1;10;;;1;1;1;2;3;1000;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;93;578274,013715;4895123,38505
1113;22;Tos1695;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;679067,120631;4850489,36995
1116;22;Tos1779;FI;FIRENZE;4;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;682024,166829;4848136,62372
1117;22;Tos1788;FI;FIRENZE;11;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;680503,360327;4850805,45007
1118;22;Tos1795;FI;FIRENZE;20;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;686939,200819;4850757,39862
1119;22;Tos1797;FI;FIRENZE;11;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;680204,996886;4850914,07469
1120;22;Tos1940;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;679802,245353;4852526,55952
1121;22;Tos1941;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;680208,116885;4846787,31201
1122;22;Tos1945;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;681726,028858;4850684,3187
1123;22;Tos1948;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;676926,742642;4849187,72764
1124;22;Tos1960;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;683772,248379;4854959,49051
1125;22;Tos2001;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;681953,056553;4849515,09292
1126;22;Tos2005;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;679586,695766;4845048,6129
1127;22;Tos2009;FI;FIRENZE;;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;685470,83739;4846880,25402
1128;22;Tos2011;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;676412,675642;4851772,34526
1129;22;Tos2045;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;676616,45222;4849916,68273
1130;22;Tos2049;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;93;679543,31521;4845252,26588
770;22;Tos10022;LU;PORCARI;14;;1;1;1;1;5;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;91;628924,922203;4856399,74773
682;22;Tos10130;GR;SCARLINO;14;;2;1;1;1;5;;;10;1;1;2;3;;5;;;3;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;90;646724,653488;4753370,0159
434;22;Tos1271;LU;ALTOPASCIO;13;;2;1;1;1;10;;;1;1;1;2;3;670;5;;;1;5;1;;1;1;5;3;;4;2;;;;;;5;0,3;89;635673,38521;4852385,38488
829;22;Tos3311;FI;CERTALDO;3;;1;1;1;1;5;;;1;1;1;2;3;224;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;5;0,3;89;664684,299825;4823638,71861
763;22;Tos72;MS;AULLA;13;;2;1;1;1;10;;;1;1;1;2;3;140;5;;;1;5;1;;1;1;10;3;;2;2;;;;;;5;0,3;87;578274,013715;4895123,38505
795;22;Tos1424;PO;CANTAGALLO;8;;1;1;1;1;5;;;10;1;1;2;3;796;5;;;1;5;1;;1;1;5;5;;2;2;;;;;;5;0,3;87;671510,238537;4874674,66792
51;22;Tos10050;FI;EMPOLI;14;;1;1;1;1;5;;;1;1;1;2;3;;5;;;3;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;86;654855,195167;4836675,13539
887;22;Tos10125;GR;SCARLINO;14;;2;1;1;1;5;;;10;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;86;646724,653488;4753370,0159
888;22;Tos10126;GR;SCARLINO;14;;2;1;1;1;5;;;10;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;86;646724,653488;4753370,0159
889;22;Tos10127;GR;SCARLINO;14;;2;1;1;1;5;;;10;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;86;646724,653488;4753370,0159
890;22;Tos10128;GR;SCARLINO;14;;2;1;1;1;5;;;10;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;86;646724,653488;4753370,0159
891;22;Tos10129;GR;SCARLINO;14;;2;1;1;1;5;;;10;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;86;646724,653488;4753370,0159
892;22;Tos10132;GR;SCARLINO;14;;2;1;1;1;5;;;10;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;86;646724,653488;4753370,0159
893;22;Tos10133;GR;SCARLINO;14;;2;1;1;1;5;;;10;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;86;646724,653488;4753370,0159
894;22;Tos10134;GR;SCARLINO;14;;2;1;1;1;5;;;10;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;86;646724,653488;4753370,0159
895;22;Tos10135;GR;SCARLINO;14;;2;1;1;1;5;;;10;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;86;646724,653488;4753370,0159
1096;22;Tos3499;FI;BAGNO A RIPOLI;7;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;85;685760,854799;4844703,36769
1097;22;Tos3502;FI;BAGNO A RIPOLI;17;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;85;685904,106651;4847037,11306
